road_id,road_name,neighbourhood,hour,speed_limit,avg_speed,volume,capacity,incident_count,incident_text,incident_weight
R037,Anna Nagar_Rd_2,Anna Nagar,9,60,16.9,1757,1757,1,slight congestion due to signal,1
R037,Anna Nagar_Rd_2,Anna Nagar,10,60,25.5,1757,1757,0,no incidents reported,0
R037,Anna Nagar_Rd_2,Anna Nagar,11,60,37.0,1418,1757,0,no incidents reported,0
R037,Anna Nagar_Rd_2,Anna Nagar,12,60,29.2,1547,1757,0,no incidents reported,0
R037,Anna Nagar_Rd_2,Anna Nagar,13,60,23.5,1757,1757,0,clear roads,0
R037,Anna Nagar_Rd_2,Anna Nagar,14,60,27.4,1757,1757,1,truck overturned blocking all lanes,3
R037,Anna Nagar_Rd_2,Anna Nagar,15,60,27.6,1746,1757,1,accident reported minor injuries,2
R037,Anna Nagar_Rd_2,Anna Nagar,16,60,33.9,1484,1757,0,clear roads,0
R037,Anna Nagar_Rd_2,Anna Nagar,17,60,20.0,1757,1757,0,no incidents reported,0
R037,Anna Nagar_Rd_2,Anna Nagar,18,60,21.5,1757,1757,1,slight congestion due to signal,1
R037,Anna Nagar_Rd_2,Anna Nagar,19,60,26.9,1757,1757,1,construction work causing delays,2
R037,Anna Nagar_Rd_2,Anna Nagar,20,60,19.8,1757,1757,0,no incidents reported,0
R037,Anna Nagar_Rd_2,Anna Nagar,21,60,33.8,1263,1757,0,no incidents reported,0
R037,Anna Nagar_Rd_2,Anna Nagar,22,60,34.7,1757,1757,0,clear roads,0
R037,Anna Nagar_Rd_2,Anna Nagar,23,60,36.1,1218,1757,1,vehicle breakdown lane blocked,2
R038,Anna Nagar_Rd_3,Anna Nagar,0,40,26.2,539,858,1,construction work causing delays,2
R038,Anna Nagar_Rd_3,Anna Nagar,1,40,26.0,535,858,0,clear roads,0
R038,Anna Nagar_Rd_3,Anna Nagar,2,40,25.9,542,858,0,clear roads,0
R038,Anna Nagar_Rd_3,Anna Nagar,3,40,27.1,675,858,1,slight congestion due to signal,1
R038,Anna Nagar_Rd_3,Anna Nagar,4,40,29.4,485,858,0,traffic moving normally,0
R038,Anna Nagar_Rd_3,Anna Nagar,5,40,25.9,601,858,0,clear roads,0
R038,Anna Nagar_Rd_3,Anna Nagar,6,40,16.8,687,858,0,traffic moving normally,0
R038,Anna Nagar_Rd_3,Anna Nagar,7,40,15.0,858,858,1,fatal accident blocked road,3
R038,Anna Nagar_Rd_3,Anna Nagar,8,40,13.3,858,858,1,minor fender bender cleared,1
R038,Anna Nagar_Rd_3,Anna Nagar,9,40,14.2,858,858,0,no incidents reported,0
R038,Anna Nagar_Rd_3,Anna Nagar,10,40,10.1,858,858,1,truck overturned blocking all lanes,3
R038,Anna Nagar_Rd_3,Anna Nagar,11,40,20.5,858,858,0,clear roads,0
R038,Anna Nagar_Rd_3,Anna Nagar,12,40,20.8,717,858,0,traffic moving normally,0
R038,Anna Nagar_Rd_3,Anna Nagar,13,40,16.7,855,858,0,no incidents reported,0
R038,Anna Nagar_Rd_3,Anna Nagar,14,40,20.1,858,858,0,clear roads,0
R038,Anna Nagar_Rd_3,Anna Nagar,15,40,21.5,688,858,0,traffic moving normally,0
R038,Anna Nagar_Rd_3,Anna Nagar,16,40,20.1,855,858,1,major collision road closed,3
R038,Anna Nagar_Rd_3,Anna Nagar,17,40,12.8,858,858,1,accident reported minor injuries,2
R038,Anna Nagar_Rd_3,Anna Nagar,18,40,12.4,858,858,1,fatal accident blocked road,3
R038,Anna Nagar_Rd_3,Anna Nagar,19,40,14.5,858,858,1,minor fender bender cleared,1
R038,Anna Nagar_Rd_3,Anna Nagar,20,40,14.8,858,858,0,traffic moving normally,0
R038,Anna Nagar_Rd_3,Anna Nagar,21,40,20.9,599,858,0,no incidents reported,0
R038,Anna Nagar_Rd_3,Anna Nagar,22,40,19.5,627,858,0,clear roads,0
R038,Anna Nagar_Rd_3,Anna Nagar,23,40,15.8,858,858,0,no incidents reported,0
R039,Anna Nagar_Rd_4,Anna Nagar,0,50,34.1,1260,1820,0,traffic moving normally,0
R039,Anna Nagar_Rd_4,Anna Nagar,1,50,35.3,1231,1820,0,traffic moving normally,0
R039,Anna Nagar_Rd_4,Anna Nagar,2,50,34.5,1028,1820,0,no incidents reported,0
R039,Anna Nagar_Rd_4,Anna Nagar,3,50,38.1,1289,1820,0,clear roads,0
R039,Anna Nagar_Rd_4,Anna Nagar,4,50,32.5,1022,1820,0,no incidents reported,0
R039,Anna Nagar_Rd_4,Anna Nagar,5,50,36.4,1448,1820,0,traffic moving normally,0
R039,Anna Nagar_Rd_4,Anna Nagar,6,50,25.4,1329,1820,1,construction work causing delays,2
R039,Anna Nagar_Rd_4,Anna Nagar,7,50,14.5,1820,1820,0,clear roads,0
R039,Anna Nagar_Rd_4,Anna Nagar,8,50,16.8,1820,1820,0,traffic moving normally,0
R039,Anna Nagar_Rd_4,Anna Nagar,9,50,20.6,1820,1820,0,no incidents reported,0
R039,Anna Nagar_Rd_4,Anna Nagar,10,50,15.8,1820,1820,0,traffic moving normally,0
R039,Anna Nagar_Rd_4,Anna Nagar,11,50,23.1,1759,1820,0,traffic moving normally,0
R039,Anna Nagar_Rd_4,Anna Nagar,12,50,26.2,1793,1820,0,traffic moving normally,0
R039,Anna Nagar_Rd_4,Anna Nagar,13,50,23.8,1761,1820,1,slight congestion due to signal,1
R039,Anna Nagar_Rd_4,Anna Nagar,14,50,24.7,1820,1820,1,slight congestion due to signal,1
R039,Anna Nagar_Rd_4,Anna Nagar,15,50,25.1,1482,1820,0,traffic moving normally,0
R039,Anna Nagar_Rd_4,Anna Nagar,16,50,27.3,1416,1820,0,clear roads,0
R039,Anna Nagar_Rd_4,Anna Nagar,17,50,14.4,1820,1820,1,major collision road closed,3
R039,Anna Nagar_Rd_4,Anna Nagar,18,50,22.7,1820,1820,1,major collision road closed,3
R039,Anna Nagar_Rd_4,Anna Nagar,19,50,20.7,1820,1820,0,traffic moving normally,0
R039,Anna Nagar_Rd_4,Anna Nagar,20,50,18.2,1820,1820,0,traffic moving normally,0
R039,Anna Nagar_Rd_4,Anna Nagar,21,50,29.1,1705,1820,0,no incidents reported,0
R039,Anna Nagar_Rd_4,Anna Nagar,22,50,25.4,1820,1820,0,traffic moving normally,0
R039,Anna Nagar_Rd_4,Anna Nagar,23,50,29.6,1820,1820,0,no incidents reported,0
R040,Anna Nagar_Rd_5,Anna Nagar,0,40,25.7,652,1080,0,traffic moving normally,0
R040,Anna Nagar_Rd_5,Anna Nagar,1,40,25.6,896,1080,0,no incidents reported,0
R040,Anna Nagar_Rd_5,Anna Nagar,2,40,24.5,740,1080,0,clear roads,0
R040,Anna Nagar_Rd_5,Anna Nagar,3,40,27.2,800,1080,1,vehicle breakdown lane blocked,2
R040,Anna Nagar_Rd_5,Anna Nagar,4,40,26.4,921,1080,1,construction work causing delays,2
R040,Anna Nagar_Rd_5,Anna Nagar,5,40,29.2,732,1080,0,clear roads,0
R040,Anna Nagar_Rd_5,Anna Nagar,6,40,19.5,1080,1080,0,clear roads,0
R040,Anna Nagar_Rd_5,Anna Nagar,7,40,14.1,1080,1080,0,clear roads,0
R040,Anna Nagar_Rd_5,Anna Nagar,8,40,15.6,1080,1080,1,fatal accident blocked road,3
R040,Anna Nagar_Rd_5,Anna Nagar,9,40,18.4,1080,1080,0,clear roads,0
R040,Anna Nagar_Rd_5,Anna Nagar,10,40,13.6,1080,1080,1,minor fender bender cleared,1
R040,Anna Nagar_Rd_5,Anna Nagar,11,40,20.9,1080,1080,0,clear roads,0
R040,Anna Nagar_Rd_5,Anna Nagar,12,40,19.5,1080,1080,0,clear roads,0
R040,Anna Nagar_Rd_5,Anna Nagar,13,40,21.8,958,1080,1,slow traffic near junction,1
R040,Anna Nagar_Rd_5,Anna Nagar,14,40,21.8,1027,1080,0,clear roads,0
R040,Anna Nagar_Rd_5,Anna Nagar,15,40,21.4,870,1080,0,clear roads,0
R040,Anna Nagar_Rd_5,Anna Nagar,16,40,24.2,860,1080,0,clear roads,0
R040,Anna Nagar_Rd_5,Anna Nagar,17,40,14.4,1080,1080,1,slow traffic near junction,1
R040,Anna Nagar_Rd_5,Anna Nagar,18,40,16.1,1080,1080,1,minor fender bender cleared,1
R040,Anna Nagar_Rd_5,Anna Nagar,19,40,15.5,1080,1080,1,accident reported minor injuries,2
R040,Anna Nagar_Rd_5,Anna Nagar,20,40,13.6,1080,1080,1,major collision road closed,3
R040,Anna Nagar_Rd_5,Anna Nagar,21,40,19.8,1034,1080,1,slow traffic near junction,1
R040,Anna Nagar_Rd_5,Anna Nagar,22,40,24.0,867,1080,0,no incidents reported,0
R040,Anna Nagar_Rd_5,Anna Nagar,23,40,24.6,1073,1080,0,no incidents reported,0
R041,Anna Nagar_Rd_6,Anna Nagar,0,80,54.4,1365,1827,0,traffic moving normally,0
R041,Anna Nagar_Rd_6,Anna Nagar,1,80,52.7,1069,1827,0,clear roads,0
R041,Anna Nagar_Rd_6,Anna Nagar,2,80,48.1,1395,1827,0,clear roads,0
R041,Anna Nagar_Rd_6,Anna Nagar,3,80,57.6,1037,1827,1,accident reported minor injuries,2
R041,Anna Nagar_Rd_6,Anna Nagar,4,80,53.9,1128,1827,0,clear roads,0
R041,Anna Nagar_Rd_6,Anna Nagar,5,80,51.8,1483,1827,0,traffic moving normally,0
R041,Anna Nagar_Rd_6,Anna Nagar,6,80,46.7,1711,1827,0,no incidents reported,0
R041,Anna Nagar_Rd_6,Anna Nagar,7,80,21.0,1827,1827,0,clear roads,0
R041,Anna Nagar_Rd_6,Anna Nagar,8,80,22.4,1827,1827,1,vehicle breakdown lane blocked,2
R041,Anna Nagar_Rd_6,Anna Nagar,9,80,23.7,1827,1827,0,clear roads,0
R041,Anna Nagar_Rd_6,Anna Nagar,10,80,28.5,1827,1827,0,clear roads,0
R041,Anna Nagar_Rd_6,Anna Nagar,11,80,43.9,1762,1827,0,traffic moving normally,0
R041,Anna Nagar_Rd_6,Anna Nagar,12,80,40.9,1578,1827,1,accident reported minor injuries,2
R041,Anna Nagar_Rd_6,Anna Nagar,13,80,42.8,1827,1827,0,traffic moving normally,0
R041,Anna Nagar_Rd_6,Anna Nagar,14,80,41.1,1458,1827,1,construction work causing delays,2
R041,Anna Nagar_Rd_6,Anna Nagar,15,80,50.8,1535,1827,0,clear roads,0
R041,Anna Nagar_Rd_6,Anna Nagar,16,80,47.6,1606,1827,0,clear roads,0
R041,Anna Nagar_Rd_6,Anna Nagar,17,80,28.3,1827,1827,0,traffic moving normally,0
R041,Anna Nagar_Rd_6,Anna Nagar,18,80,26.7,1827,1827,0,clear roads,0
R041,Anna Nagar_Rd_6,Anna Nagar,19,80,28.4,1827,1827,1,major collision road closed,3
R041,Anna Nagar_Rd_6,Anna Nagar,20,80,31.6,1827,1827,0,clear roads,0
R041,Anna Nagar_Rd_6,Anna Nagar,21,80,41.5,1827,1827,0,traffic moving normally,0
R041,Anna Nagar_Rd_6,Anna Nagar,22,80,46.2,1230,1827,0,no incidents reported,0
R041,Anna Nagar_Rd_6,Anna Nagar,23,80,45.7,1827,1827,0,traffic moving normally,0
R042,Anna Nagar_Rd_7,Anna Nagar,0,40,24.5,1221,1509,0,clear roads,0
R042,Anna Nagar_Rd_7,Anna Nagar,1,40,28.6,958,1509,0,traffic moving normally,0
R042,Anna Nagar_Rd_7,Anna Nagar,2,40,27.1,869,1509,0,clear roads,0
R042,Anna Nagar_Rd_7,Anna Nagar,3,40,30.1,939,1509,0,clear roads,0
R042,Anna Nagar_Rd_7,Anna Nagar,4,40,26.4,967,1509,0,no incidents reported,0
R042,Anna Nagar_Rd_7,Anna Nagar,5,40,25.8,1110,1509,1,accident reported minor injuries,2
R042,Anna Nagar_Rd_7,Anna Nagar,6,40,19.5,1442,1509,1,slight congestion due to signal,1
R042,Anna Nagar_Rd_7,Anna Nagar,7,40,11.1,1509,1509,1,accident reported minor injuries,2
R042,Anna Nagar_Rd_7,Anna Nagar,8,40,15.1,1509,1509,1,minor fender bender cleared,1
R042,Anna Nagar_Rd_7,Anna Nagar,9,40,16.6,1509,1509,0,traffic moving normally,0
R042,Anna Nagar_Rd_7,Anna Nagar,10,40,13.0,1509,1509,1,truck overturned blocking all lanes,3
R042,Anna Nagar_Rd_7,Anna Nagar,11,40,21.3,1026,1509,1,slight congestion due to signal,1
R042,Anna Nagar_Rd_7,Anna Nagar,12,40,19.3,1173,1509,0,no incidents reported,0
R042,Anna Nagar_Rd_7,Anna Nagar,13,40,21.5,1509,1509,0,traffic moving normally,0
R042,Anna Nagar_Rd_7,Anna Nagar,14,40,17.3,1193,1509,0,no incidents reported,0
R042,Anna Nagar_Rd_7,Anna Nagar,15,40,22.1,1509,1509,0,traffic moving normally,0
R042,Anna Nagar_Rd_7,Anna Nagar,16,40,23.6,1509,1509,0,clear roads,0
R042,Anna Nagar_Rd_7,Anna Nagar,17,40,15.4,1509,1509,1,major collision road closed,3
R042,Anna Nagar_Rd_7,Anna Nagar,18,40,9.0,1509,1509,0,no incidents reported,0
R042,Anna Nagar_Rd_7,Anna Nagar,19,40,15.8,1509,1509,0,clear roads,0
R042,Anna Nagar_Rd_7,Anna Nagar,20,40,15.4,1509,1509,0,no incidents reported,0
R042,Anna Nagar_Rd_7,Anna Nagar,21,40,24.3,1266,1509,0,no incidents reported,0
R042,Anna Nagar_Rd_7,Anna Nagar,22,40,24.8,1353,1509,0,no incidents reported,0
R042,Anna Nagar_Rd_7,Anna Nagar,23,40,24.2,1418,1509,0,no incidents reported,0
R043,Anna Nagar_Rd_8,Anna Nagar,0,80,53.1,1049,1814,0,clear roads,0
R043,Anna Nagar_Rd_8,Anna Nagar,1,80,46.4,1211,1814,0,traffic moving normally,0
R043,Anna Nagar_Rd_8,Anna Nagar,2,80,61.5,1538,1814,0,no incidents reported,0
R043,Anna Nagar_Rd_8,Anna Nagar,3,80,52.1,1336,1814,0,clear roads,0
R043,Anna Nagar_Rd_8,Anna Nagar,4,80,53.0,1355,1814,1,vehicle breakdown lane blocked,2
R043,Anna Nagar_Rd_8,Anna Nagar,5,80,59.6,1030,1814,0,clear roads,0
R043,Anna Nagar_Rd_8,Anna Nagar,6,80,40.2,1542,1814,0,traffic moving normally,0
R043,Anna Nagar_Rd_8,Anna Nagar,7,80,21.1,1814,1814,0,no incidents reported,0
R043,Anna Nagar_Rd_8,Anna Nagar,8,80,24.7,1814,1814,0,traffic moving normally,0
R043,Anna Nagar_Rd_8,Anna Nagar,9,80,23.6,1814,1814,1,major collision road closed,3
R043,Anna Nagar_Rd_8,Anna Nagar,10,80,20.8,1814,1814,1,slow traffic near junction,1
R043,Anna Nagar_Rd_8,Anna Nagar,11,80,42.9,1407,1814,0,clear roads,0
R043,Anna Nagar_Rd_8,Anna Nagar,12,80,38.7,1364,1814,1,vehicle breakdown lane blocked,2
R043,Anna Nagar_Rd_8,Anna Nagar,13,80,32.6,1366,1814,0,clear roads,0
R043,Anna Nagar_Rd_8,Anna Nagar,14,80,37.2,1814,1814,0,no incidents reported,0
R043,Anna Nagar_Rd_8,Anna Nagar,15,80,40.2,1612,1814,1,minor fender bender cleared,1
R043,Anna Nagar_Rd_8,Anna Nagar,16,80,35.7,1814,1814,0,clear roads,0
R043,Anna Nagar_Rd_8,Anna Nagar,17,80,29.3,1814,1814,0,traffic moving normally,0
R043,Anna Nagar_Rd_8,Anna Nagar,18,80,29.7,1814,1814,0,no incidents reported,0
R043,Anna Nagar_Rd_8,Anna Nagar,19,80,25.8,1814,1814,0,traffic moving normally,0
R043,Anna Nagar_Rd_8,Anna Nagar,20,80,33.1,1814,1814,0,no incidents reported,0
R043,Anna Nagar_Rd_8,Anna Nagar,21,80,43.3,1704,1814,1,minor fender bender cleared,1
R043,Anna Nagar_Rd_8,Anna Nagar,22,80,40.4,1506,1814,1,construction work causing delays,2
R043,Anna Nagar_Rd_8,Anna Nagar,23,80,37.1,1499,1814,0,traffic moving normally,0
R044,Anna Nagar_Rd_9,Anna Nagar,0,40,26.9,986,1335,0,clear roads,0
R044,Anna Nagar_Rd_9,Anna Nagar,1,40,27.4,859,1335,0,clear roads,0
R044,Anna Nagar_Rd_9,Anna Nagar,2,40,25.4,837,1335,1,construction work causing delays,2
R044,Anna Nagar_Rd_9,Anna Nagar,3,40,26.7,753,1335,1,slight congestion due to signal,1
R044,Anna Nagar_Rd_9,Anna Nagar,4,40,29.6,776,1335,0,clear roads,0
R044,Anna Nagar_Rd_9,Anna Nagar,5,40,28.2,891,1335,0,clear roads,0
R044,Anna Nagar_Rd_9,Anna Nagar,6,40,17.3,952,1335,1,construction work causing delays,2
R044,Anna Nagar_Rd_9,Anna Nagar,7,40,11.8,1335,1335,0,no incidents reported,0
R044,Anna Nagar_Rd_9,Anna Nagar,8,40,12.9,1335,1335,1,truck overturned blocking all lanes,3
R044,Anna Nagar_Rd_9,Anna Nagar,9,40,13.4,1335,1335,0,traffic moving normally,0
R044,Anna Nagar_Rd_9,Anna Nagar,10,40,13.5,1335,1335,0,clear roads,0
R044,Anna Nagar_Rd_9,Anna Nagar,11,40,22.5,1077,1335,0,clear roads,0
R044,Anna Nagar_Rd_9,Anna Nagar,12,40,19.0,1335,1335,0,traffic moving normally,0
R044,Anna Nagar_Rd_9,Anna Nagar,13,40,19.2,1335,1335,0,clear roads,0
R044,Anna Nagar_Rd_9,Anna Nagar,14,40,21.1,1335,1335,0,no incidents reported,0
R044,Anna Nagar_Rd_9,Anna Nagar,15,40,22.2,952,1335,0,clear roads,0
R044,Anna Nagar_Rd_9,Anna Nagar,16,40,19.3,896,1335,0,no incidents reported,0
R044,Anna Nagar_Rd_9,Anna Nagar,17,40,14.6,1335,1335,0,clear roads,0
R044,Anna Nagar_Rd_9,Anna Nagar,18,40,14.1,1335,1335,0,no incidents reported,0
R044,Anna Nagar_Rd_9,Anna Nagar,19,40,10.6,1335,1335,0,no incidents reported,0
R044,Anna Nagar_Rd_9,Anna Nagar,20,40,14.7,1335,1335,1,slight congestion due to signal,1
R044,Anna Nagar_Rd_9,Anna Nagar,21,40,19.5,1268,1335,0,no incidents reported,0
R044,Anna Nagar_Rd_9,Anna Nagar,22,40,23.5,1249,1335,0,no incidents reported,0
R044,Anna Nagar_Rd_9,Anna Nagar,23,40,22.5,1113,1335,1,slight congestion due to signal,1
R045,Anna Nagar_Rd_10,Anna Nagar,0,80,48.0,667,1038,0,clear roads,0
R045,Anna Nagar_Rd_10,Anna Nagar,1,80,56.5,826,1038,0,no incidents reported,0
R045,Anna Nagar_Rd_10,Anna Nagar,2,80,58.4,837,1038,0,traffic moving normally,0
R045,Anna Nagar_Rd_10,Anna Nagar,3,80,51.8,849,1038,0,traffic moving normally,0
R045,Anna Nagar_Rd_10,Anna Nagar,4,80,52.3,671,1038,1,minor fender bender cleared,1
R045,Anna Nagar_Rd_10,Anna Nagar,5,80,56.0,758,1038,0,no incidents reported,0
R045,Anna Nagar_Rd_10,Anna Nagar,6,80,48.4,976,1038,0,clear roads,0
R045,Anna Nagar_Rd_10,Anna Nagar,7,80,19.8,1038,1038,0,clear roads,0
R045,Anna Nagar_Rd_10,Anna Nagar,8,80,22.0,1038,1038,1,construction work causing delays,2
R045,Anna Nagar_Rd_10,Anna Nagar,9,80,24.8,1038,1038,0,clear roads,0
R045,Anna Nagar_Rd_10,Anna Nagar,10,80,25.2,1038,1038,1,major collision road closed,3
R045,Anna Nagar_Rd_10,Anna Nagar,11,80,46.3,702,1038,1,vehicle breakdown lane blocked,2
R045,Anna Nagar_Rd_10,Anna Nagar,12,80,43.6,933,1038,0,clear roads,0
R045,Anna Nagar_Rd_10,Anna Nagar,13,80,44.0,811,1038,0,no incidents reported,0
R045,Anna Nagar_Rd_10,Anna Nagar,14,80,31.7,1038,1038,0,traffic moving normally,0
R045,Anna Nagar_Rd_10,Anna Nagar,15,80,40.0,936,1038,1,minor fender bender cleared,1
R045,Anna Nagar_Rd_10,Anna Nagar,16,80,38.3,1038,1038,1,truck overturned blocking all lanes,3
R045,Anna Nagar_Rd_10,Anna Nagar,17,80,26.4,1038,1038,0,clear roads,0
R045,Anna Nagar_Rd_10,Anna Nagar,18,80,25.6,1038,1038,0,traffic moving normally,0
R045,Anna Nagar_Rd_10,Anna Nagar,19,80,30.5,1038,1038,0,traffic moving normally,0
R045,Anna Nagar_Rd_10,Anna Nagar,20,80,31.0,1038,1038,0,traffic moving normally,0
R045,Anna Nagar_Rd_10,Anna Nagar,21,80,43.2,707,1038,0,clear roads,0
R045,Anna Nagar_Rd_10,Anna Nagar,22,80,42.8,756,1038,0,clear roads,0
R045,Anna Nagar_Rd_10,Anna Nagar,23,80,41.7,701,1038,1,vehicle breakdown lane blocked,2
R046,Adyar_Rd_1,Adyar,0,40,26.8,742,1165,0,traffic moving normally,0
R046,Adyar_Rd_1,Adyar,1,40,30.5,969,1165,0,clear roads,0
R046,Adyar_Rd_1,Adyar,2,40,28.7,858,1165,0,no incidents reported,0
R046,Adyar_Rd_1,Adyar,3,40,26.6,941,1165,0,traffic moving normally,0
R046,Adyar_Rd_1,Adyar,4,40,27.1,778,1165,0,clear roads,0
R046,Adyar_Rd_1,Adyar,5,40,28.2,761,1165,0,clear roads,0
R046,Adyar_Rd_1,Adyar,6,40,19.9,1027,1165,0,no incidents reported,0
R046,Adyar_Rd_1,Adyar,7,40,13.9,1165,1165,1,vehicle breakdown lane blocked,2
R046,Adyar_Rd_1,Adyar,8,40,14.9,1165,1165,1,accident reported minor injuries,2
R046,Adyar_Rd_1,Adyar,9,40,14.6,1165,1165,0,clear roads,0
R046,Adyar_Rd_1,Adyar,10,40,12.1,1165,1165,0,no incidents reported,0
R046,Adyar_Rd_1,Adyar,11,40,21.1,931,1165,0,traffic moving normally,0
R046,Adyar_Rd_1,Adyar,12,40,15.9,1165,1165,0,no incidents reported,0
R046,Adyar_Rd_1,Adyar,13,40,21.3,944,1165,0,no incidents reported,0
R046,Adyar_Rd_1,Adyar,14,40,24.0,1122,1165,1,fatal accident blocked road,3
R046,Adyar_Rd_1,Adyar,15,40,20.5,958,1165,0,clear roads,0
R046,Adyar_Rd_1,Adyar,16,40,24.5,1057,1165,0,no incidents reported,0
R046,Adyar_Rd_1,Adyar,17,40,18.8,1165,1165,1,fatal accident blocked road,3
R046,Adyar_Rd_1,Adyar,18,40,13.9,1165,1165,0,no incidents reported,0
R046,Adyar_Rd_1,Adyar,19,40,14.7,1165,1165,0,no incidents reported,0
R046,Adyar_Rd_1,Adyar,20,40,15.4,1165,1165,1,construction work causing delays,2
R046,Adyar_Rd_1,Adyar,21,40,23.3,1165,1165,0,clear roads,0
R046,Adyar_Rd_1,Adyar,22,40,22.9,833,1165,0,clear roads,0
R046,Adyar_Rd_1,Adyar,23,40,21.5,1136,1165,0,clear roads,0
R047,Adyar_Rd_2,Adyar,0,60,42.8,1086,1285,0,no incidents reported,0
R047,Adyar_Rd_2,Adyar,1,60,39.8,761,1285,0,clear roads,0
R047,Adyar_Rd_2,Adyar,2,60,42.1,898,1285,0,traffic moving normally,0
R047,Adyar_Rd_2,Adyar,3,60,40.8,1053,1285,0,clear roads,0
R047,Adyar_Rd_2,Adyar,4,60,35.6,817,1285,0,clear roads,0
R047,Adyar_Rd_2,Adyar,5,60,44.7,783,1285,0,clear roads,0
R047,Adyar_Rd_2,Adyar,6,60,31.7,1112,1285,0,clear roads,0
R047,Adyar_Rd_2,Adyar,7,60,24.6,1285,1285,0,traffic moving normally,0
R047,Adyar_Rd_2,Adyar,8,60,23.6,1285,1285,0,clear roads,0
R047,Adyar_Rd_2,Adyar,9,60,21.1,1285,1285,0,clear roads,0
R047,Adyar_Rd_2,Adyar,10,60,22.0,1285,1285,0,traffic moving normally,0
R047,Adyar_Rd_2,Adyar,11,60,35.4,1285,1285,0,traffic moving normally,0
R047,Adyar_Rd_2,Adyar,12,60,29.2,1285,1285,0,clear roads,0
R047,Adyar_Rd_2,Adyar,13,60,29.3,1210,1285,0,no incidents reported,0
R047,Adyar_Rd_2,Adyar,14,60,31.5,1285,1285,0,clear roads,0
R047,Adyar_Rd_2,Adyar,15,60,24.7,1285,1285,1,slow traffic near junction,1
R047,Adyar_Rd_2,Adyar,16,60,33.4,1200,1285,0,clear roads,0
R047,Adyar_Rd_2,Adyar,17,60,21.2,1285,1285,0,traffic moving normally,0
R047,Adyar_Rd_2,Adyar,18,60,20.0,1285,1285,0,no incidents reported,0
R047,Adyar_Rd_2,Adyar,19,60,23.5,1285,1285,0,traffic moving normally,0
R047,Adyar_Rd_2,Adyar,20,60,20.4,1285,1285,1,major collision road closed,3
R047,Adyar_Rd_2,Adyar,21,60,36.1,1285,1285,0,traffic moving normally,0
R047,Adyar_Rd_2,Adyar,22,60,36.3,1003,1285,1,accident reported minor injuries,2
R047,Adyar_Rd_2,Adyar,23,60,35.0,863,1285,1,minor fender bender cleared,1
R048,Adyar_Rd_3,Adyar,0,40,28.7,741,949,0,clear roads,0
R048,Adyar_Rd_3,Adyar,1,40,28.3,560,949,0,clear roads,0
R048,Adyar_Rd_3,Adyar,2,40,28.9,716,949,0,no incidents reported,0
R048,Adyar_Rd_3,Adyar,3,40,28.8,748,949,0,traffic moving normally,0
R048,Adyar_Rd_3,Adyar,4,40,28.0,544,949,0,no incidents reported,0
R048,Adyar_Rd_3,Adyar,5,40,29.4,664,949,0,no incidents reported,0
R048,Adyar_Rd_3,Adyar,6,40,22.0,782,949,0,no incidents reported,0
R048,Adyar_Rd_3,Adyar,7,40,12.2,949,949,0,traffic moving normally,0
R048,Adyar_Rd_3,Adyar,8,40,12.1,949,949,0,clear roads,0
R048,Adyar_Rd_3,Adyar,9,40,13.0,949,949,0,no incidents reported,0
R048,Adyar_Rd_3,Adyar,10,40,9.9,949,949,0,no incidents reported,0
R048,Adyar_Rd_3,Adyar,11,40,22.7,817,949,0,traffic moving normally,0
R048,Adyar_Rd_3,Adyar,12,40,21.2,732,949,0,clear roads,0
R048,Adyar_Rd_3,Adyar,13,40,21.7,742,949,0,traffic moving normally,0
R048,Adyar_Rd_3,Adyar,14,40,16.6,808,949,1,slight congestion due to signal,1
R048,Adyar_Rd_3,Adyar,15,40,20.8,736,949,0,traffic moving normally,0
R048,Adyar_Rd_3,Adyar,16,40,24.0,751,949,1,slow traffic near junction,1
R048,Adyar_Rd_3,Adyar,17,40,14.5,949,949,0,traffic moving normally,0
R048,Adyar_Rd_3,Adyar,18,40,16.2,949,949,0,traffic moving normally,0
R048,Adyar_Rd_3,Adyar,19,40,12.4,949,949,1,fatal accident blocked road,3
R048,Adyar_Rd_3,Adyar,20,40,17.6,949,949,0,no incidents reported,0
R048,Adyar_Rd_3,Adyar,21,40,19.7,949,949,0,no incidents reported,0
R048,Adyar_Rd_3,Adyar,22,40,16.3,848,949,1,minor fender bender cleared,1
R048,Adyar_Rd_3,Adyar,23,40,22.7,863,949,0,no incidents reported,0
R049,Adyar_Rd_4,Adyar,0,60,41.5,791,1271,0,no incidents reported,0
R049,Adyar_Rd_4,Adyar,1,60,39.4,982,1271,0,clear roads,0
R049,Adyar_Rd_4,Adyar,2,60,42.3,916,1271,0,traffic moving normally,0
R049,Adyar_Rd_4,Adyar,3,60,42.4,903,1271,0,traffic moving normally,0
R049,Adyar_Rd_4,Adyar,4,60,42.1,803,1271,0,clear roads,0
R049,Adyar_Rd_4,Adyar,5,60,39.4,894,1271,0,traffic moving normally,0
R049,Adyar_Rd_4,Adyar,6,60,31.4,1158,1271,1,vehicle breakdown lane blocked,2
R049,Adyar_Rd_4,Adyar,7,60,19.2,1271,1271,1,slight congestion due to signal,1
R049,Adyar_Rd_4,Adyar,8,60,18.0,1271,1271,0,clear roads,0
R049,Adyar_Rd_4,Adyar,9,60,23.8,1271,1271,0,no incidents reported,0
